,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
1555,2019-109169(3),아파트,2021-03-24,100,배당종결,0,344000000,344000000,467000000,136,5,32.552,9.85,49.2,14.88,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/109169/27016_AUTO_11.jpg,서울 강서구 방화동 841,1150010900,1150064100,서울,강서구,방화동,841,,102동,1.0,105,서울 강서구 양천로 125,양천로,125,,07519,37.5742998188535,126.81749374049,장미,49.2,1994.0,480000000,2021,4,23,,2021-04-23,-30 days
1556,2019-109169(6),아파트,2021-03-24,100,배당종결,0,578000000,578000000,735373000,127,4,32.97,9.97,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/109169/33139_AUTO_19.jpg,서울 강서구 등촌동 702,1150010200,1150053500,서울,강서구,등촌동,702,,1005동,1.0,102,서울 강서구 화곡로63가길 71,화곡로63가길,71,,07578,37.5623617210231,126.848366667212,주공10,58.14,1995.0,640000000,2023,2,26,중개거래,2023-02-26,-704 days
1557,2019-109169(6),아파트,2021-03-24,100,배당종결,0,578000000,578000000,735373000,127,4,32.97,9.97,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/109169/33139_AUTO_19.jpg,서울 강서구 등촌동 702,1150010200,1150053500,서울,강서구,등촌동,702,,1005동,1.0,102,서울 강서구 화곡로63가길 71,화곡로63가길,71,,07578,37.5623617210231,126.848366667212,주공10,58.14,1995.0,670000000,2020,11,26,,2020-11-26,118 days
1558,2020-54530(1),아파트,2021-03-23,100,배당종결,0,599000000,599000000,648900000,108,2,29.11,8.81,57.5033,17.39,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/54530/43348.jpg,서울 은평구 수색동 416-1,1138010100,1138065000,서울,은평구,수색동,416,1,106동,11.0,1103,서울 은평구 은평터널로 60,은평터널로,60,,03492,37.5853704589019,126.900295145391,진흥엣세벨,78.2853,2003.0,620000000,2023,1,14,중개거래,2023-01-14,-662 days
1559,2019-8252(1),아파트,2021-03-22,100,배당종결,0,472000000,472000000,665000000,141,12,41.616,12.59,84.514,25.57,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/8252/29941.jpg,서울 노원구 상계동 1128,1135010500,1135063000,서울,노원구,상계동,1128,,101동,2.0,201,서울 노원구 동일로246길 39,동일로246길,39,,01626,37.6773550990509,127.057269052995,극동늘푸른,84.514,2000.0,730000000,2021,7,10,,2021-07-10,-110 days
1560,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,470000000,2021,9,28,,2021-09-28,-190 days
1561,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,470000000,2021,11,1,중개거래,2021-11-01,-224 days
1562,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,460000000,2022,3,21,중개거래,2022-03-21,-364 days
1563,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,49.5,1994.0,580000000,2022,4,1,중개거래,2022-04-01,-375 days
1564,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,290000000,2020,8,15,,2020-08-15,219 days
1565,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,300000000,2020,10,24,,2020-10-24,149 days
1566,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,34.44,1994.0,350000000,2021,3,13,,2021-03-13,9 days
1567,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,34.44,1994.0,310000000,2021,3,24,,2021-03-24,-2 days
1568,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,39.6,1994.0,370000000,2021,4,12,,2021-04-12,-21 days
1569,2020-3093(1),아파트,2021-03-22,100,배당종결,0,322000000,322000000,478310000,149,13,31.713,9.59,49.5,14.97,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3093/182366.jpg,서울 노원구 공릉동 715,1135010300,1135059500,서울,노원구,공릉동,715,,302동,1.0,105,서울 노원구 섬밭로 123,섬밭로,123,,01854,37.6272668429353,127.068613417088,시영3차(라이프)아파트,34.44,1994.0,370000000,2021,5,29,,2021-05-29,-68 days
1570,2020-106534(1),아파트,2021-03-22,100,배당종결,0,148000000,148000000,148000000,100,1,13.833,4.18,28.313,8.56,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/106534/183108.jpg,서울 성북구 삼선동3가 23,1129011300,1129055500,서울,성북구,삼선동3가,23,,,2.0,202,서울 성북구 삼선교로20길 26,삼선교로20길,26,,02863,37.5881375641644,127.013545527209,제일,84.9,2003.0,550000000,2021,4,14,,2021-04-14,-23 days
1571,2020-106534(1),아파트,2021-03-22,100,배당종결,0,148000000,148000000,148000000,100,1,13.833,4.18,28.313,8.56,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/106534/183108.jpg,서울 성북구 삼선동3가 23,1129011300,1129055500,서울,성북구,삼선동3가,23,,,2.0,202,서울 성북구 삼선교로20길 26,삼선교로20길,26,,02863,37.5881375641644,127.013545527209,제일,84.94,2003.0,560000000,2021,6,24,,2021-06-24,-94 days
1572,2020-7207(1),아파트,2021-03-17,100,배당종결,0,560000000,560000000,560480000,100,1,41.96,12.69,114.48,34.63,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/7207/61654.jpg,서울 금천구 시흥동 5-13,1154510300,1154570000,서울,금천구,시흥동,5,13,106동,19.0,1902,서울 금천구 독산로50길 89,독산로50길,89,,08563,37.4633791506332,126.909413529837,삼익,84.96,1999.0,650000000,2022,1,16,중개거래,2022-01-16,-305 days
1573,2020-7207(1),아파트,2021-03-17,100,배당종결,0,560000000,560000000,560480000,100,1,41.96,12.69,114.48,34.63,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/7207/61654.jpg,서울 금천구 시흥동 5-13,1154510300,1154570000,서울,금천구,시흥동,5,13,106동,19.0,1902,서울 금천구 독산로50길 89,독산로50길,89,,08563,37.4633791506332,126.909413529837,삼익,114.48,1999.0,650000000,2021,5,16,,2021-05-16,-60 days
1574,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,44.64,1998.0,390000000,2023,2,6,중개거래,2023-02-06,-691 days
1575,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,44.64,1998.0,380000000,2023,4,23,중개거래,2023-04-23,-767 days
1576,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,63.33,1998.0,570000000,2023,5,5,중개거래,2023-05-05,-779 days
1577,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,44.64,1998.0,440000000,2020,8,15,,2020-08-15,214 days
1578,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,63.33,1998.0,590000000,2020,11,9,,2020-11-09,128 days
1579,2020-110714(1),아파트,2021-03-17,100,배당종결,0,448000000,448000000,486770000,109,4,16.87,5.1,44.64,13.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110714/33977_AUTO_289.jpg,서울 구로구 구로동 1265,1153010200,1153055000,서울,구로구,구로동,1265,,108동,2.0,202,서울 구로구 도림로 59,도림로,59,,08313,37.4893408738135,126.889259288301,구로두산,44.64,1998.0,470000000,2020,12,5,,2020-12-05,102 days
1580,2020-1602(1),아파트,2021-03-15,100,배당종결,0,487000000,487000000,600000000,123,7,42.9307,12.99,81.46,24.64,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/1602/93475.jpg,서울 강동구 암사동 672,1174010700,1174057000,서울,강동구,암사동,672,,,3.0,306,서울 강동구 구천면로47길 69-18,구천면로47길,69,18,05260,37.5514276188639,127.134266269565,효정하나플러스,81.46,2003.0,600000000,2023,3,18,중개거래,2023-03-18,-733 days
1581,2020-3055(1),아파트,2021-03-08,100,배당종결,0,613000000,613000000,738800000,121,5,26.95,8.15,84.6,25.59,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3055/04024_AUTO_434.jpg,서울 노원구 상계동 1282,1135010500,1135064000,서울,노원구,상계동,1282,,204동,22.0,2202,서울 노원구 노원로 428,노원로,428,,01703,37.654962108265,127.068308213284,상계2차중앙하이츠,59.82,1998.0,750000000,2021,10,24,,2021-10-24,-230 days
1582,2020-3055(1),아파트,2021-03-08,100,배당종결,0,613000000,613000000,738800000,121,5,26.95,8.15,84.6,25.59,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3055/04024_AUTO_434.jpg,서울 노원구 상계동 1282,1135010500,1135064000,서울,노원구,상계동,1282,,204동,22.0,2202,서울 노원구 노원로 428,노원로,428,,01703,37.654962108265,127.068308213284,상계2차중앙하이츠,84.6,1998.0,890000000,2021,6,5,,2021-06-05,-89 days
1583,2020-3239(1),아파트,2021-03-08,100,배당종결,0,491000000,491000000,623000777,127,9,55.95,16.92,84.78,25.65,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3239/02579_AUTO_443.jpg,서울 노원구 중계동 578,1135010600,1135061900,서울,노원구,중계동,578,,115동,8.0,811,서울 노원구 중계로8길 103,중계로8길,103,,01727,37.6478441137209,127.084646922951,현대2(4차),84.96,1993.0,820000000,2021,9,11,,2021-09-11,-187 days
1584,2020-104743(1),아파트,2021-03-08,100,배당종결,0,810000000,810000000,1089450000,135,6,46.69,14.12,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/104743/06087_AUTO_1595.jpg,서울 노원구 하계동 270,1135010400,1135061200,서울,노원구,하계동,270,,102동,15.0,1503,서울 노원구 섬밭로 232,섬밭로,232,,01780,37.636849832574,127.066382239396,현대,71.68,1988.0,960000000,2021,7,29,,2021-07-29,-143 days
1585,2019-9829(1),아파트,2021-03-03,80,배당종결,1,320000000,256000000,305550000,95,5,7.7909,2.36,35.55,10.75,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2019/9829/29914_AUTO_237.jpg,서울 중구 충무로5가 36-2,1114013300,1114059000,서울,중구,충무로5가,36,2,,6.0,609,서울 중구 퇴계로49길 14,퇴계로49길,14,,04559,37.5633835164692,127.000001584595,충무로엘크루메크로시티2차,22.75,2016.0,210000000,2023,6,23,중개거래,2023-06-23,-842 days
1586,2019-9829(1),아파트,2021-03-03,80,배당종결,1,320000000,256000000,305550000,95,5,7.7909,2.36,35.55,10.75,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2019/9829/29914_AUTO_237.jpg,서울 중구 충무로5가 36-2,1114013300,1114059000,서울,중구,충무로5가,36,2,,6.0,609,서울 중구 퇴계로49길 14,퇴계로49길,14,,04559,37.5633835164692,127.000001584595,충무로엘크루메크로시티2차,22.75,2016.0,210000000,2023,6,23,중개거래,2023-06-23,-842 days
1587,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,59.967,2019.0,1740000000,2023,1,28,중개거래,2023-01-28,-696 days
1588,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,49.909,2019.0,1470000000,2023,2,15,중개거래,2023-02-15,-714 days
1589,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,59.888,2019.0,1700000000,2023,3,1,중개거래,2023-03-01,-728 days
1590,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,59.967,2019.0,1900000000,2023,6,8,중개거래,2023-06-08,-827 days
1591,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,49.909,2019.0,1790000000,2021,9,5,,2021-09-05,-186 days
1592,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,84.943,2019.0,2800000000,2020,8,8,,2020-08-08,207 days
1593,2020-103871(1),아파트,2021-03-03,100,배당종결,0,1650000000,1650000000,1889999999,115,2,31.805,9.62,59.888,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg,서울 강남구 개포동 1280,1168010300,1168067000,서울,강남구,개포동,1280,,201동,6.0,611,서울 강남구 선릉로 8,선릉로,8,,06326,37.4811712758974,127.064886971612,래미안블레스티지,84.943,2019.0,2670000000,2021,1,14,,2021-01-14,48 days
1594,2020-1852(1),아파트,2021-03-02,100,배당종결,0,830000000,830000000,1011000000,122,7,43.87,13.27,114.69,34.69,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/1852/25281_AUTO_373.jpg,서울 관악구 봉천동 1703,1162010100,1162056500,서울,관악구,봉천동,1703,,103동,21.0,2101,서울 관악구 관악로 285,관악로,285,,08726,37.4895920965132,126.955554597324,봉천동아,59.76,2000.0,650000000,2023,5,8,중개거래,2023-05-08,-797 days
